Row ID,Ship Mode,Segment,City,State,Country,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,order_day,order_month,order_year,ship_year,ship_month,ship_day,discount_bracket,pib_country,ship_mode_binned,Market_binned
25793,3,2,2,7,10,3,1,3,19.35,5.0,0.0,9.15,2.03,3,2,5,2014,2014,5,9,0,2039130000000.0,0.0,0
26394,2,0,2,9,0,8,1,10,12.96,2.0,0.4,-4.14,2.03,0,15,5,2013,2013,5,18,1,1576340000000.0,1.0,0
29076,3,1,2,9,0,8,1,10,12.852,2.0,0.1,3.852,2.03,1,24,9,2014,2014,9,28,0,1467500000000.0,0.0,0
30878,3,1,2,7,15,8,1,3,12.096,2.0,0.4,-1.224,2.03,2,29,12,2011,2012,1,5,1,168291000000.0,0.0,0
31383,3,0,2,7,23,2,2,0,19.99,1.0,0.0,6.7966,2.03,2,27,10,2014,2014,11,3,0,17527200000000.0,0.0,2
33504,3,2,2,7,23,2,2,13,38.272,4.0,0.2,3.8272,2.03,2,14,7,2011,2011,7,20,0,15542600000000.0,0.0,2
34766,3,0,2,7,23,10,1,12,47.952,3.0,0.2,16.1838,2.03,3,6,4,2012,2012,4,10,0,16197000000000.0,0.0,2
35648,3,0,2,7,23,5,2,0,27.12,2.0,0.2,-4.746,2.03,1,12,4,2014,2014,4,16,0,17527200000000.0,0.0,2
36390,3,0,2,7,23,2,1,1,14.016,4.0,0.8,-31.536,2.03,1,6,12,2011,2011,12,10,3,15542600000000.0,0.0,2
36780,3,1,2,0,23,12,1,14,40.68,2.0,0.0,0.4068,2.03,3,9,10,2014,2014,10,15,0,17527200000000.0,0.0,2
37965,2,0,2,7,23,5,1,15,17.0,2.0,0.0,4.42,2.03,1,13,5,2014,2014,5,15,0,17527200000000.0,1.0,2
38361,3,0,2,5,23,5,1,1,32.67,3.0,0.0,8.4942,2.03,3,5,2,2014,2014,2,10,0,17527200000000.0,0.0,2
39646,3,1,2,7,23,5,0,9,24.3,5.0,0.0,10.449,2.03,3,30,4,2012,2012,5,4,0,16197000000000.0,0.0,2
39991,2,2,2,7,23,2,1,12,19.44,3.0,0.0,9.5256,2.03,3,23,8,2011,2011,8,28,0,15542600000000.0,1.0,2
40157,3,2,2,7,23,5,1,10,31.05,3.0,0.0,14.904,2.03,3,11,9,2012,2012,9,18,0,16197000000000.0,0.0,2
40606,3,0,2,0,23,12,1,2,25.44,6.0,0.0,9.9216,2.03,3,25,3,2011,2011,3,30,0,15542600000000.0,0.0,2
40633,3,1,2,0,23,12,1,8,17.9,5.0,0.0,8.771,2.03,1,17,9,2014,2014,9,21,0,17527200000000.0,0.0,2
41264,3,0,2,7,23,5,1,3,40.2,5.0,0.0,18.09,2.03,3,12,12,2014,2014,12,18,0,17527200000000.0,0.0,2
42132,0,1,2,7,18,4,1,7,13.716,1.0,0.7,-16.944,2.03,1,26,11,2012,2012,11,26,2,8709165249.0,1.0,3
44590,1,0,2,7,18,0,1,14,193.8,4.0,0.0,0.0,2.03,3,26,11,2014,2014,11,27,0,9297230738.0,1.0,1
44897,2,0,2,7,21,4,1,3,22.128,4.0,0.6,-12.792,2.03,1,3,8,2013,2013,8,7,2,957783000000.0,1.0,3
45250,3,0,2,7,21,4,2,11,19.776,1.0,0.6,-15.354,2.03,3,21,5,2014,2014,5,26,2,938953000000.0,0.0,3
45535,3,1,2,7,21,4,2,13,29.34,1.0,0.6,-33.75,2.03,3,4,10,2012,2012,10,9,2,880556000000.0,0.0,3
47697,2,0,2,7,18,0,1,3,15.66,2.0,0.0,6.42,2.03,1,14,2,2011,2011,2,18,0,8106590716.75,1.0,1
47809,3,0,2,7,18,4,1,2,27.09,1.0,0.0,13.53,2.03,2,14,2,2011,2011,2,20,0,8106590716.75,0.0,3
47876,2,0,2,7,18,0,1,3,17.82,2.0,0.0,3.18,2.03,3,14,12,2011,2011,12,19,0,8106590716.75,1.0,1
48198,2,1,2,7,18,0,1,2,48.72,2.0,0.0,19.44,2.03,3,29,5,2014,2014,5,31,0,9297230738.0,1.0,1
48229,0,1,2,7,18,4,1,3,10.53,1.0,0.0,2.4,2.03,0,10,1,2011,2011,1,10,0,8106590716.75,1.0,3
48370,3,1,2,7,21,4,1,15,28.416,2.0,0.6,-17.784,2.03,3,26,9,2014,2014,9,30,2,938953000000.0,0.0,3
49879,1,0,2,7,18,4,1,10,9.27,1.0,0.0,3.24,2.03,0,26,8,2014,2014,8,28,0,9297230738.0,1.0,3
50332,3,1,2,7,18,4,1,15,47.49,1.0,0.0,4.26,2.03,3,27,12,2014,2015,1,1,0,9297230738.0,0.0,3
50491,1,0,2,7,18,0,1,8,20.58,2.0,0.0,1.44,2.03,3,11,11,2011,2011,11,13,0,8106590716.75,1.0,1
51127,3,0,2,7,18,4,1,7,34.08,2.0,0.0,8.52,2.03,3,6,8,2014,2014,8,10,0,9297230738.0,0.0,3
481,3,2,2,7,18,10,1,2,25.24,2.0,0.0,10.32,2.03,2,20,7,2013,2013,7,27,0,8747773729.5,0.0,5
3523,3,1,2,7,3,1,1,8,36.48,4.0,0.0,7.28,2.03,1,12,11,2014,2014,11,16,0,80656000000.0,0.0,5
67,3,1,2,7,3,1,1,12,17.96,2.0,0.0,5.72,2.03,1,31,5,2011,2011,6,5,0,68990000000.0,0.0,5
1487,2,1,2,7,4,1,1,10,13.056,2.0,0.2,-0.9840000000000001,2.03,1,17,9,2013,2013,9,19,0,62682163837.0,1.0,5
4068,3,1,2,7,16,2,1,15,29.76,3.0,0.0,7.68,2.02,3,18,10,2013,2013,10,25,0,10982979274.0,0.0,5
5723,3,1,2,7,8,2,0,9,29.68,2.0,0.0,7.68,2.02,3,22,11,2014,2014,11,29,0,57852399964.0,0.0,5
375,1,1,2,7,14,6,0,9,19.08,2.0,0.4,-12.12,2.02,3,20,8,2014,2014,8,23,1,1315350000000.0,1.0,5
4430,3,1,2,7,4,1,1,12,17.984,2.0,0.2,1.984,2.02,2,13,6,2011,2011,6,20,0,58029750746.0,0.0,5
10686,3,0,2,7,6,2,1,14,29.808,2.0,0.1,-1.332,2.02,3,30,10,2014,2014,11,4,0,2852170000000.0,0.0,4
15573,3,0,2,6,7,2,1,2,37.86,2.0,0.0,13.62,2.02,3,19,8,2013,2013,8,23,0,3732740000000.0,0.0,4
16057,3,0,2,2,6,2,1,15,28.56,2.0,0.0,14.28,2.02,3,20,9,2012,2012,9,27,0,2683830000000.0,0.0,4
18256,2,2,2,7,18,6,1,3,15.975,3.0,0.5,-8.055,2.02,3,3,8,2012,2012,8,5,1,8709165249.0,1.0,4
18390,3,1,2,2,6,2,1,3,24.48,3.0,0.0,11.43,2.02,3,27,9,2013,2013,10,2,0,2811080000000.0,0.0,4
18595,1,0,2,7,6,2,1,3,15.66,2.0,0.0,6.42,2.02,1,16,7,2012,2012,7,19,0,2683830000000.0,1.0,4
20840,3,1,2,7,18,11,1,2,51.5796,2.0,0.47,-24.3804,2.02,3,21,1,2011,2011,1,25,1,8106590716.75,0.0,0
21103,3,0,2,7,11,11,1,10,16.4565,3.0,0.47,-5.3235,2.02,1,6,8,2012,2012,8,10,1,917870000000.0,0.0,0
24203,2,1,2,7,10,3,1,2,26.37,1.0,0.0,1.29,2.02,3,19,10,2012,2012,10,21,0,1827640000000.0,1.0,0
25349,3,0,2,7,2,7,1,7,21.84,2.0,0.0,4.32,2.02,3,20,12,2013,2013,12,24,0,9570410000000.0,0.0,0
26628,3,1,2,7,11,11,1,3,25.6221,7.0,0.17,3.9921,2.02,3,27,10,2011,2011,11,2,0,892969000000.0,0.0,0
27312,1,0,2,7,18,3,1,10,6.48,1.0,0.0,3.15,2.02,0,5,7,2014,2014,7,7,0,9297230738.0,1.0,0
29508,2,0,2,7,0,8,1,7,15.741,1.0,0.1,2.091,2.02,1,9,9,2013,2013,9,11,0,1576340000000.0,1.0,0
29560,3,1,2,7,11,11,1,7,31.0368,4.0,0.47,-22.8432,2.02,3,17,6,2013,2013,6,21,1,912524000000.0,0.0,0
29875,3,0,2,7,11,11,1,15,43.0254,3.0,0.47,-3.3246,2.02,3,28,11,2014,2014,12,3,1,890815000000.0,0.0,0
30126,3,0,2,7,11,11,1,12,26.7438,2.0,0.47,-22.2162,2.02,3,20,10,2014,2014,10,24,1,890815000000.0,0.0,0
31693,2,1,2,7,23,5,1,12,12.96,2.0,0.0,6.2208,2.02,1,18,10,2014,2014,10,20,0,17527200000000.0,1.0,2
31805,3,0,2,7,23,10,1,14,46.74,3.0,0.0,11.685,2.02,3,16,3,2012,2012,3,22,0,16197000000000.0,0.0,2
32135,3,1,2,11,23,2,2,13,21.072,3.0,0.2,1.5804,2.02,3,8,3,2013,2013,3,13,0,16784800000000.0,0.0,2
34730,3,0,2,7,23,12,1,3,24.816,3.0,0.2,8.3754,2.02,3,6,12,2014,2014,12,10,0,17527200000000.0,0.0,2
36309,3,2,2,7,23,5,1,3,33.93,3.0,0.7,-22.62,2.02,3,22,7,2014,2014,7,27,2,17527200000000.0,0.0,2
36522,3,0,1,5,23,5,1,3,36.56,5.0,0.2,12.796,2.02,1,22,6,2013,2013,6,27,0,16784800000000.0,0.0,2
38307,3,0,1,5,23,5,1,3,17.96,5.0,0.2,5.837000000000001,2.02,3,23,5,2011,2011,5,27,0,15542600000000.0,0.0,2
39186,3,0,2,7,23,10,1,2,19.89,9.0,0.0,5.3703,2.02,3,26,12,2013,2013,12,30,0,16784800000000.0,0.0,2
41477,2,0,2,7,18,4,1,12,29.79,1.0,0.0,6.54,2.02,3,28,7,2014,2014,7,31,0,9297230738.0,1.0,3
45625,1,0,2,7,18,4,1,15,12.501,1.0,0.7,-27.099,2.02,1,18,6,2011,2011,6,20,2,8106590716.75,1.0,3
47685,1,0,2,7,21,4,1,7,13.56,2.0,0.6,-8.16,2.02,1,8,3,2012,2012,3,9,2,880556000000.0,1.0,3
49155,3,0,2,7,18,0,1,15,18.81,2.0,0.7,-30.15,2.02,3,27,8,2012,2012,8,31,2,8709165249.0,0.0,1
49546,2,1,2,7,18,4,1,14,9.216000000000001,1.0,0.7,-19.074,2.02,0,6,3,2012,2012,3,9,2,8709165249.0,1.0,3
50019,2,0,2,7,12,4,1,3,30.3,1.0,0.0,13.92,2.02,3,9,11,2014,2014,11,14,0,432687000000.0,1.0,3
50037,3,1,2,7,18,4,2,0,25.98,1.0,0.0,1.02,2.02,3,30,12,2014,2015,1,5,0,9297230738.0,0.0,3
2652,2,2,2,7,1,10,1,7,25.6,4.0,0.0,9.92,2.02,1,13,5,2014,2014,5,17,0,2456040000000.0,1.0,5
3911,3,1,2,7,18,2,0,5,34.176,2.0,0.4,-8.544,2.02,3,2,10,2012,2012,10,7,1,8709165249.0,0.0,5
1742,3,0,2,7,18,2,1,14,39.36,5.0,0.4,-1.34,2.02,3,6,10,2011,2011,10,11,1,8106590716.75,0.0,5
3306,2,1,2,7,18,10,2,11,129.276,3.0,0.4,-43.104,2.02,3,24,9,2013,2013,9,26,1,8747773729.5,1.0,5
7165,3,1,2,7,14,6,1,14,53.5,5.0,0.0,20.3,2.02,3,17,11,2014,2014,11,21,0,1315350000000.0,0.0,5
3568,2,0,2,7,9,2,1,10,23.52,7.0,0.4,-8.26,2.02,3,24,10,2011,2011,10,28,1,17588098575.0,1.0,5
4968,1,0,2,7,14,6,0,9,37.86,5.0,0.4,-3.84,2.02,1,27,8,2012,2012,8,28,1,1201090000000.0,1.0,5
6650,3,0,2,7,18,10,1,14,30.072,7.0,0.4,4.452,2.01,3,27,3,2014,2014,4,1,1,9297230738.0,0.0,5
836,3,1,2,7,14,6,1,12,22.64,2.0,0.0,5.4,2.01,3,23,12,2011,2011,12,28,0,1180490000000.0,0.0,5
3618,3,0,2,7,8,2,1,12,29.88,2.0,0.0,13.44,2.01,3,4,1,2013,2013,1,8,0,52996540704.0,0.0,5
5614,3,2,2,7,1,10,1,8,18.52,2.0,0.0,5.0,2.01,3,27,1,2013,2013,2,1,0,2472820000000.0,0.0,5
1541,3,2,2,7,14,6,2,0,24.9,1.0,0.0,7.46,2.01,3,25,12,2013,2013,12,31,0,1274440000000.0,0.0,5
2331,1,0,2,7,14,6,1,10,23.34,3.0,0.0,2.76,2.01,3,29,6,2011,2011,7,2,0,1180490000000.0,1.0,5
1108,3,1,2,7,18,1,1,15,71.2,4.0,0.0,0.0,2.01,3,28,1,2012,2012,2,4,0,8709165249.0,0.0,5
1773,3,2,2,7,3,1,0,5,76.52,2.0,0.0,13.76,2.01,3,18,4,2013,2013,4,24,0,77148000000.0,0.0,5
2929,3,0,2,7,16,2,1,10,14.32,2.0,0.0,2.72,2.01,1,26,4,2013,2013,5,1,0,10982979274.0,0.0,5
3906,3,1,2,7,1,10,1,7,36.72,3.0,0.0,2.52,2.01,3,4,11,2011,2011,11,8,0,2616160000000.0,0.0,5
11398,3,1,2,1,22,6,1,7,23.4,3.0,0.0,3.69,2.01,3,14,9,2013,2013,9,18,0,2803290000000.0,0.0,4
11402,3,0,2,7,7,2,1,8,38.4,2.0,0.0,19.2,2.01,3,11,11,2013,2013,11,16,0,3732740000000.0,0.0,4
11796,3,0,2,7,18,6,1,14,16.155,3.0,0.5,-16.155,2.01,2,31,5,2013,2013,6,6,1,8747773729.5,0.0,4
11879,3,0,2,7,7,2,1,10,20.16,2.0,0.0,6.42,2.01,3,19,2,2014,2014,2,26,0,3883920000000.0,0.0,4
11917,3,0,2,2,6,2,1,3,80.85,7.0,0.0,19.32,2.01,3,30,12,2014,2015,1,3,0,2852170000000.0,0.0,4
12342,3,1,2,7,7,2,2,0,103.572,2.0,0.1,14.952,2.01,2,15,12,2011,2011,12,22,0,3744410000000.0,0.0,4
14863,3,0,2,7,13,10,1,2,40.38,2.0,0.0,13.32,2.01,3,22,5,2013,2013,5,27,0,2141320000000.0,0.0,4
16133,3,1,2,2,6,2,1,15,31.5,3.0,0.0,5.67,2.01,3,4,8,2014,2014,8,8,0,2852170000000.0,0.0,4
20475,1,1,2,3,19,11,1,2,28.809,3.0,0.45,-10.521,2.01,3,13,11,2012,2012,11,16,1,261921000000.0,1.0,0
20692,3,0,2,4,0,8,1,12,80.676,3.0,0.1,12.546,2.01,3,5,9,2012,2012,9,10,0,1546510000000.0,0.0,0
21331,3,0,2,4,0,8,0,9,22.761,1.0,0.1,3.771,2.01,3,22,2,2012,2012,2,26,0,1546510000000.0,0.0,0
23389,3,0,2,7,10,3,1,12,44.97,1.0,0.0,21.12,2.01,3,5,11,2014,2014,11,11,0,2039130000000.0,0.0,0
24855,2,0,2,7,18,11,1,7,52.47,5.0,0.47,-34.68,2.01,3,27,8,2012,2012,8,29,1,8709165249.0,1.0,0
25121,3,1,2,7,18,7,1,15,40.68,6.0,0.5,-17.1,2.01,3,13,6,2014,2014,6,17,1,9297230738.0,0.0,0
27567,0,1,2,7,2,7,1,8,14.04,1.0,0.0,5.88,2.01,1,24,5,2014,2014,5,24,0,10475700000000.0,1.0,0
27840,3,0,2,7,2,7,1,8,39.0,2.0,0.0,12.06,2.01,3,22,3,2012,2012,3,29,0,8532230000000.0,0.0,0
28597,3,0,2,7,18,11,1,3,45.45,3.0,0.0,14.04,2.01,3,8,5,2013,2013,5,14,0,8747773729.5,0.0,0
28678,3,1,2,7,18,11,1,7,24.2316,3.0,0.47,-15.0984,2.01,1,19,10,2012,2012,10,23,1,8709165249.0,0.0,0
30206,3,0,2,7,11,11,1,7,33.231,5.0,0.47,-19.569,2.01,3,29,12,2014,2015,1,2,1,890815000000.0,0.0,0
31537,2,0,2,7,23,2,2,13,31.984,2.0,0.2,11.1944,2.01,3,5,6,2013,2013,6,10,0,16784800000000.0,1.0,2
31601,2,1,1,5,23,5,0,9,26.8,2.0,0.0,12.864,2.01,3,4,5,2012,2012,5,9,0,16197000000000.0,1.0,2
32624,1,1,2,7,23,5,1,12,11.34,1.0,0.0,5.5566,2.01,1,31,3,2013,2013,4,2,0,16784800000000.0,1.0,2
32946,2,0,3,8,23,5,2,13,45.894,1.0,0.4,-9.1788,2.01,1,26,9,2012,2012,9,29,1,16197000000000.0,1.0,2
34961,3,0,2,7,23,12,1,10,27.888,7.0,0.2,9.0636,2.01,3,8,12,2011,2011,12,13,0,15542600000000.0,0.0,2
36094,3,1,2,7,23,10,1,12,31.104,6.0,0.2,10.8864,2.01,3,15,5,2013,2013,5,20,0,16784800000000.0,0.0,2
36204,2,0,2,7,23,5,1,3,11.808,8.0,0.7,-8.6592,2.01,1,18,11,2011,2011,11,23,2,15542600000000.0,1.0,2
37982,3,0,2,7,23,2,0,9,41.552,2.0,0.6,-19.7372,2.01,3,17,12,2012,2012,12,22,2,16197000000000.0,0.0,2
38066,3,2,2,7,23,10,1,2,35.4,5.0,0.0,13.452,2.01,3,20,9,2014,2014,9,24,0,17527200000000.0,0.0,2
38158,3,0,0,0,23,12,1,10,23.04,8.0,0.0,11.2896,2.01,3,18,4,2014,2014,4,23,0,17527200000000.0,0.0,2
39518,3,0,2,11,23,2,1,8,15.072,4.0,0.2,-3.768,2.01,1,3,10,2011,2011,10,7,0,15542600000000.0,0.0,2
39757,3,0,2,7,23,5,1,3,25.3,5.0,0.0,11.891,2.01,3,30,8,2011,2011,9,4,0,15542600000000.0,0.0,2
39843,3,1,2,7,23,10,1,3,32.54,2.0,0.0,15.9446,2.01,3,28,3,2013,2013,4,1,0,16784800000000.0,0.0,2
40480,3,0,2,0,23,12,1,12,24.56,2.0,0.0,11.5432,2.01,1,8,8,2014,2014,8,12,0,17527200000000.0,0.0,2
40710,1,1,2,11,23,2,1,3,6.816,2.0,0.8,-11.5872,2.01,1,27,9,2013,2013,9,28,3,16784800000000.0,1.0,2
41876,3,2,2,7,18,0,1,12,29.76,1.0,0.0,12.78,2.01,3,19,7,2014,2014,7,25,0,9297230738.0,0.0,1
42566,3,0,2,7,18,0,1,2,50.7,2.0,0.0,13.68,2.01,3,19,7,2012,2012,7,26,0,8709165249.0,0.0,1
42941,3,2,2,7,18,0,1,7,46.23,1.0,0.0,19.41,2.01,3,25,9,2012,2012,10,2,0,8709165249.0,0.0,1
42967,3,1,2,7,18,4,2,0,34.317,1.0,0.7,-61.773,2.01,3,1,8,2014,2014,8,5,2,9297230738.0,0.0,3
43102,3,2,2,7,12,4,1,8,25.86,2.0,0.0,0.72,2.01,3,17,4,2014,2014,4,23,0,432687000000.0,0.0,3
43729,3,0,2,7,17,0,1,12,14.103,1.0,0.7,-31.497,2.01,1,15,6,2011,2011,6,19,2,404994000000.0,0.0,1
44532,3,1,2,7,18,0,1,8,14.37,1.0,0.0,3.0,2.01,1,5,6,2013,2013,6,9,0,8747773729.5,0.0,1
44959,3,0,2,7,21,4,1,14,23.148,1.0,0.6,-20.862,2.01,3,4,6,2012,2012,6,10,2,880556000000.0,0.0,3
48928,3,0,2,7,18,4,0,9,50.37,1.0,0.0,15.6,2.01,1,17,12,2013,2013,12,21,0,8747773729.5,0.0,3
48973,3,2,2,7,21,4,2,0,30.816,2.0,0.6,-33.144,2.01,3,25,12,2012,2012,12,31,2,880556000000.0,0.0,3
49329,3,1,2,7,18,0,2,0,30.51,1.0,0.0,13.11,2.01,3,23,3,2013,2013,3,27,0,8747773729.5,0.0,1
49894,2,0,2,7,18,4,1,14,17.52,1.0,0.0,5.43,2.01,3,23,12,2014,2014,12,28,0,9297230738.0,1.0,3
49977,3,0,2,7,17,0,1,15,29.7,6.0,0.7,-28.8,2.01,3,15,12,2014,2014,12,19,2,546676000000.0,0.0,1
547,3,2,2,7,9,2,1,15,17.484,1.0,0.4,-11.656,2.01,2,25,10,2014,2014,11,1,1,19618567250.0,0.0,5
5843,3,2,2,7,9,2,0,9,20.952,3.0,0.4,-2.808,2.01,3,21,11,2013,2013,11,25,1,18372173381.0,0.0,5
8053,3,0,2,7,14,6,1,3,21.5,5.0,0.0,9.0,2.01,2,4,6,2013,2013,6,10,0,1274440000000.0,0.0,5
9339,3,0,2,7,16,2,1,12,33.36,3.0,0.0,13.98,2.01,3,25,7,2012,2012,7,29,0,10532006608.0,0.0,5
9803,2,1,2,7,14,6,1,3,19.58,1.0,0.0,5.48,2.0,1,21,3,2014,2014,3,24,0,1315350000000.0,1.0,5
4703,3,0,2,10,5,2,1,8,21.84,3.0,0.0,10.26,2.0,1,27,10,2011,2011,10,31,0,20283780000.0,0.0,5
3257,2,0,2,7,14,6,1,8,46.0,5.0,0.0,1.8,2.0,3,16,4,2014,2014,4,21,0,1315350000000.0,1.0,5
6925,2,0,2,10,5,2,1,15,31.36,1.0,0.0,15.04,2.0,3,27,3,2013,2013,3,30,0,21990960000.0,1.0,5
7228,1,2,2,7,8,2,1,10,13.44,2.0,0.0,2.0,2.0,1,21,5,2014,2014,5,22,0,57852399964.0,1.0,5
10500,3,1,2,7,20,10,0,9,47.82,2.0,0.0,13.38,2.0,3,18,2,2013,2013,2,25,0,1354760000000.0,0.0,4
11054,2,0,2,1,22,6,1,8,16.71,1.0,0.0,4.17,2.0,3,26,8,2011,2011,8,30,0,2674890000000.0,1.0,4
11678,3,1,2,7,13,10,1,14,42.048,4.0,0.4,-6.312,2.0,3,2,9,2014,2014,9,7,1,2159130000000.0,0.0,4
13371,1,0,2,7,18,2,1,3,9.78,2.0,0.0,2.34,2.0,1,3,4,2012,2012,4,5,0,8709165249.0,1.0,4
18135,0,0,2,1,22,6,1,2,28.836,2.0,0.1,-1.944,2.0,1,15,3,2011,2011,3,15,0,2674890000000.0,1.0,4
18445,3,0,2,7,18,6,1,10,38.7,3.0,0.0,8.1,2.0,3,26,12,2011,2011,12,30,0,8106590716.75,0.0,4
18918,1,1,2,7,18,6,1,2,7.875,1.0,0.5,-6.165,2.0,1,29,12,2014,2015,1,1,1,9297230738.0,1.0,4
19637,3,1,2,1,22,6,1,3,18.54,2.0,0.0,8.1,2.0,1,19,11,2014,2014,11,24,0,3087170000000.0,0.0,4
21061,3,1,2,7,18,11,1,8,27.6,2.0,0.0,6.3,2.0,3,31,8,2013,2013,9,6,0,8747773729.5,0.0,0
22520,3,1,2,7,18,3,1,15,24.66,1.0,0.5,-13.32,2.0,3,15,1,2014,2014,1,19,1,9297230738.0,0.0,0
23349,3,2,2,7,18,11,1,2,41.0697,3.0,0.47,-10.1403,2.0,3,26,7,2014,2014,7,31,1,9297230738.0,0.0,0
24954,3,1,2,7,11,11,1,8,15.0096,2.0,0.47,-9.1104,2.0,1,27,5,2014,2014,5,31,1,890815000000.0,0.0,0
29001,2,1,2,7,11,11,1,2,18.0456,2.0,0.27,0.4656,2.0,3,7,6,2014,2014,6,12,1,890815000000.0,1.0,0
32170,3,0,1,5,23,5,1,3,106.344,7.0,0.2,37.2204,2.0,3,10,12,2011,2011,12,15,0,15542600000000.0,0.0,2
33918,3,1,2,7,23,12,1,10,18.45,5.0,0.0,8.6715,2.0,3,23,12,2014,2014,12,27,0,17527200000000.0,0.0,2
36243,1,0,2,0,23,12,1,8,4.36,2.0,0.0,1.7876,2.0,0,6,9,2013,2013,9,7,0,16784800000000.0,1.0,2
36251,2,1,2,7,23,12,1,2,18.06,7.0,0.0,4.6956,2.0,1,9,6,2011,2011,6,13,0,15542600000000.0,1.0,2
36364,3,2,0,0,23,12,1,2,21.4,5.0,0.0,6.206,2.0,1,16,1,2014,2014,1,20,0,17527200000000.0,0.0,2
40104,3,0,3,8,23,5,1,3,33.282,3.0,0.7,-27.735,2.0,3,27,10,2014,2014,11,1,2,17527200000000.0,0.0,2
40122,1,0,3,8,23,5,1,10,6.912000000000001,3.0,0.2,2.5056,2.0,0,19,12,2012,2012,12,22,0,16197000000000.0,1.0,2
40907,2,0,0,0,23,12,1,10,27.72,9.0,0.0,13.3056,2.0,3,17,5,2013,2013,5,20,0,16784800000000.0,1.0,2
40923,1,1,2,11,23,2,1,12,9.248,2.0,0.2,3.3524,2.0,0,24,9,2014,2014,9,26,0,17527200000000.0,1.0,2
41434,3,1,2,7,17,0,1,14,33.876,2.0,0.7,-50.84399999999999,2.0,3,13,3,2013,2013,3,17,2,508693000000.0,0.0,1
41556,3,1,2,7,18,4,1,15,32.67,1.0,0.0,15.0,2.0,2,6,7,2013,2013,7,12,0,8747773729.5,0.0,3
42172,1,0,2,7,18,0,1,2,32.22,2.0,0.7,-75.18,2.0,3,12,5,2011,2011,5,14,2,8106590716.75,1.0,1
42972,3,0,2,7,18,0,1,14,17.52,1.0,0.0,5.43,2.0,1,16,1,2014,2014,1,20,0,9297230738.0,0.0,1
43206,3,1,2,7,18,9,1,14,20.52,2.0,0.0,5.28,2.0,2,9,9,2014,2014,9,15,0,9297230738.0,0.0,2
43825,3,2,2,7,18,4,1,14,231.48,4.0,0.0,55.44,2.0,3,11,9,2012,2012,9,15,0,8709165249.0,0.0,3
44553,1,0,2,7,21,4,1,7,38.448,4.0,0.6,-31.752,2.0,1,29,8,2012,2012,8,31,2,880556000000.0,1.0,3
46136,3,2,2,7,18,4,1,3,25.32,4.0,0.0,0.96,2.0,3,5,11,2014,2014,11,9,0,9297230738.0,0.0,3
46704,3,1,2,7,18,0,1,3,14.7,2.0,0.0,4.5,2.0,1,22,2,2014,2014,2,26,0,9297230738.0,0.0,1
47312,2,2,2,7,18,0,1,3,14.52,2.0,0.0,5.04,2.0,1,20,12,2014,2014,12,22,0,9297230738.0,1.0,1
47496,3,1,2,7,18,0,2,0,28.32,1.0,0.0,12.72,2.0,3,6,1,2011,2011,1,11,0,8106590716.75,0.0,1
47749,3,2,2,7,18,4,1,14,57.87,1.0,0.0,13.86,2.0,3,18,9,2012,2012,9,24,0,8709165249.0,0.0,3
1982,2,2,2,7,1,10,1,14,58.4,5.0,0.0,27.4,2.0,3,3,4,2013,2013,4,5,0,2472820000000.0,1.0,5
5649,3,2,2,7,4,1,1,10,29.2,5.0,0.2,6.5,2.0,3,1,8,2014,2014,8,7,0,67179914027.0,0.0,5
1078,3,1,2,7,18,2,0,9,40.14,5.0,0.4,-8.06,2.0,3,25,4,2013,2013,4,29,1,8747773729.5,0.0,5
1805,3,2,2,7,14,6,1,14,26.88,2.0,0.0,2.68,2.0,3,10,8,2013,2013,8,15,0,1274440000000.0,0.0,5
2883,3,0,2,7,14,6,1,14,30.72,2.0,0.0,5.8,2.0,3,25,9,2014,2014,9,30,0,1315350000000.0,0.0,5
3536,3,0,2,7,14,6,1,10,22.86,3.0,0.0,8.88,1.99,3,20,11,2014,2014,11,25,0,1315350000000.0,0.0,5
8786,3,1,2,7,18,10,1,10,28.96,4.0,0.0,6.88,1.99,1,15,10,2013,2013,10,19,0,8747773729.5,0.0,5
8251,3,2,2,7,8,2,1,10,27.36,9.0,0.0,8.46,1.99,1,13,9,2013,2013,9,17,0,52996540704.0,0.0,5
6252,3,1,2,7,4,1,1,2,30.464,4.0,0.2,-7.296,1.99,3,31,1,2011,2011,2,6,0,58029750746.0,0.0,5
11134,3,0,2,1,22,6,1,2,79.92,4.0,0.1,-0.96,1.99,3,28,11,2011,2011,12,4,0,2674890000000.0,0.0,4
12190,2,0,2,1,22,6,1,3,26.04,2.0,0.0,8.04,1.99,3,15,11,2012,2012,11,20,0,2719160000000.0,1.0,4
13035,3,0,2,2,6,2,1,10,39.15,3.0,0.0,18.0,1.99,3,12,8,2014,2014,8,16,0,2852170000000.0,0.0,4
13741,3,0,2,7,18,2,1,2,25.89,1.0,0.5,-24.36,1.99,3,1,9,2014,2014,9,7,1,9297230738.0,0.0,4
13883,3,0,2,7,7,2,1,7,16.62,2.0,0.0,1.32,1.99,3,11,7,2012,2012,7,15,0,3527340000000.0,0.0,4
13912,3,0,2,1,22,6,1,3,27.99,1.0,0.0,9.21,1.99,3,6,12,2011,2011,12,12,0,2674890000000.0,0.0,4
15517,3,1,2,6,7,2,1,15,75.24,3.0,0.0,9.0,1.99,3,13,11,2013,2013,11,19,0,3732740000000.0,0.0,4
